ground,year,score
MCG,1951,50
MCG,1951,92
MCG,1951,1
MCG,1951,7
MCG,1951,18
MCG,1951,1
MCG,1951,21
MCG,1951,1
MCG,1951,12
MCG,1951,0
MCG,1951,79
MCG,1951,27
MCG,1951,156
MCG,1951,11
MCG,1951,1
MCG,1951,6
MCG,1951,1
MCG,1951,11
MCG,1951,5
MCG,1951,3
MCG,1951,10
MCG,1951,1
MCG,1951,4
MCG,1951,48
MCG,1951,52
MCG,1951,0
MCG,1951,63
MCG,1951,0
MCG,1951,14
MCG,1951,2
MCG,1951,1
MCG,1951,0
MCG,1951,60
MCG,1951,7
MCG,1951,15
MCG,1951,11
MCG,1951,15
MCG,1951,7
MCG,1951,108
MCG,1951,1
MCG,1951,37
MCG,1951,37
MCG,1951,21
MCG,1951,22
MCG,1951,0
MCG,1951,1
MCG,1951,14
MCG,1951,26
MCG,1951,6
MCG,1951,15
MCG,1951,83
MCG,1951,47
MCG,1951,2
MCG,1951,13
MCG,1951,1
MCG,1951,6
MCG,1951,0
MCG,1951,1
MCG,1951,0
MCG,1951,54
MCG,1951,0
MCG,1951,22
MCG,1951,2
MCG,1951,33
MCG,1951,52
MCG,1951,30
MCG,1951,0
MCG,1951,0
MCG,1951,1
MCG,1951,5
MCG,1951,12
MCG,1951,102
MCG,1951,33
MCG,1951,2
MCG,1951,13
MCG,1951,29
MCG,1951,6
MCG,1951,32
MCG,1951,1
MCG,1951,7
MCG,1952,46
MCG,1952,0
MCG,1952,2
MCG,1952,9
MCG,1952,27
MCG,1952,15
MCG,1952,19
MCG,1952,24
MCG,1952,51
MCG,1952,23
MCG,1952,4
MCG,1952,82
MCG,1952,43
MCG,1952,11
MCG,1952,18
MCG,1952,52
MCG,1952,13
MCG,1952,5
MCG,1952,1
MCG,1952,14
MCG,1952,2
MCG,1952,0
MCG,1952,13
MCG,1952,62
MCG,1952,162
MCG,1952,26
MCG,1952,42
MCG,1952,6
MCG,1952,3
MCG,1952,18
MCG,1952,23
MCG,1952,22
MCG,1952,0
MCG,1952,23
MCG,1952,1
MCG,1952,21
MCG,1952,60
MCG,1952,31
MCG,1952,4
MCG,1952,25
MCG,1952,45
MCG,1952,19
MCG,1952,53
MCG,1952,0
MCG,1953,41
MCG,1953,99
MCG,1953,205
MCG,1953,40
MCG,1953,53
MCG,1953,18
MCG,1953,20
MCG,1953,14
MCG,1953,2
MCG,1953,12
MCG,1953,13
MCG,1953,16
MCG,1953,64
MCG,1953,92
MCG,1953,16
MCG,1953,10
MCG,1953,81
MCG,1953,66
MCG,1953,52
MCG,1953,17
MCG,1953,17
MCG,1953,0
MCG,1953,11
MCG,1953,44
MCG,1953,7
MCG,1953,30
MCG,1953,47
MCG,1953,0
MCG,1953,30
MCG,1953,0
MCG,1953,26
MCG,1953,5
MCG,1953,1
MCG,1953,70
MCG,1953,18
MCG,1953,50
MCG,1953,35
MCG,1953,40
MCG,1953,76
MCG,1954,12
MCG,1954,4
MCG,1954,0
MCG,1954,102
MCG,1954,4
MCG,1954,30
MCG,1954,20
MCG,1954,0
MCG,1954,6
MCG,1954,3
MCG,1954,1
MCG,1954,25
MCG,1954,3
MCG,1954,7
MCG,1954,31
MCG,1954,11
MCG,1954,15
MCG,1954,23
MCG,1954,47
MCG,1954,13
MCG,1954,33
MCG,1954,11
MCG,1954,42
MCG,1954,13
MCG,1954,91
MCG,1954,7
MCG,1954,23
MCG,1954,24
MCG,1954,22
MCG,1954,38
MCG,1954,6
MCG,1954,0
MCG,1954,6
MCG,1954,30
MCG,1954,4
MCG,1954,22
MCG,1954,11
MCG,1954,6
MCG,1954,5
MCG,1954,15
MCG,1954,0
MCG,1954,0
MCG,1954,4
MCG,1954,0
MCG,1958,3
MCG,1958,48
MCG,1958,0
MCG,1958,0
MCG,1958,113
MCG,1958,44
MCG,1958,4
MCG,1958,5
MCG,1958,22
MCG,1958,13
MCG,1958,1
MCG,1958,47
MCG,1958,3
MCG,1958,167
MCG,1958,37
MCG,1958,18
MCG,1958,0
MCG,1958,0
MCG,1958,24
MCG,1958,8
MCG,1958,0
MCG,1958,1
MCG,1958,2
MCG,1958,14
MCG,1958,7
MCG,1958,3
MCG,1958,17
MCG,1958,12
MCG,1958,11
MCG,1958,6
MCG,1958,3
MCG,1958,8
MCG,1958,0
MCG,1958,5
MCG,1958,18
MCG,1958,12
MCG,1958,7
MCG,1959,68
MCG,1959,0
MCG,1959,11
MCG,1959,22
MCG,1959,19
MCG,1959,0
MCG,1959,1
MCG,1959,44
MCG,1959,21
MCG,1959,9
MCG,1959,2
MCG,1959,133
MCG,1959,16
MCG,1959,13
MCG,1959,0
MCG,1959,23
MCG,1959,17
MCG,1959,64
MCG,1959,74
MCG,1959,0
MCG,1959,2
MCG,1959,0
MCG,1959,23
MCG,1959,0
MCG,1959,4
MCG,1959,46
MCG,1959,54
MCG,1959,6
MCG,1959,9
MCG,1959,11
MCG,1959,36
MCG,1959,6
MCG,1959,5
MCG,1959,51
MCG,1959,13
MCG,1959,1
MCG,1960,15
MCG,1960,49
MCG,1960,12
MCG,1960,40
MCG,1960,51
MCG,1960,74
MCG,1960,35
MCG,1960,2
MCG,1960,5
MCG,1960,55
MCG,1960,0
MCG,1960,1
MCG,1960,0
MCG,1960,70
MCG,1960,84
MCG,1960,9
MCG,1960,0
MCG,1960,5
MCG,1960,0
MCG,1960,5
MCG,1960,4
MCG,1960,1
MCG,1960,110
MCG,1960,4
MCG,1960,3
MCG,1960,25
MCG,1960,0
MCG,1960,0
MCG,1960,72
MCG,1960,3
MCG,1960,4
MCG,1960,5
MCG,1960,0
MCG,1960,13
MCG,1960,27
MCG,1960,0
MCG,1960,0
MCG,1960,24
MCG,1961,11
MCG,1961,31
MCG,1961,38
MCG,1961,64
MCG,1961,10
MCG,1961,41
MCG,1961,11
MCG,1961,45
MCG,1961,11
MCG,1961,21
MCG,1961,0
MCG,1961,75
MCG,1961,91
MCG,1961,10
MCG,1961,68
MCG,1961,19
MCG,1961,5
MCG,1961,24
MCG,1961,3
MCG,1961,15
MCG,1961,12
MCG,1961,14
MCG,1961,37
MCG,1961,52
MCG,1961,31
MCG,1961,36
MCG,1961,21
MCG,1961,73
MCG,1961,7
MCG,1961,18
MCG,1961,8
MCG,1961,21
MCG,1961,3
MCG,1961,92
MCG,1961,11
MCG,1961,6
MCG,1961,48
MCG,1961,53
MCG,1961,12
MCG,1961,12
MCG,1961,3
MCG,1961,5
MCG,1961,1
MCG,1962,52
MCG,1962,38
MCG,1962,19
MCG,1962,0
MCG,1962,23
MCG,1962,27
MCG,1962,40
MCG,1962,49
MCG,1962,36
MCG,1962,16
MCG,1962,10
MCG,1962,0
MCG,1962,11
MCG,1962,93
MCG,1962,113
MCG,1962,35
MCG,1962,41
MCG,1962,15
MCG,1962,6
MCG,1962,6
MCG,1962,1
MCG,1962,1
MCG,1962,14
MCG,1962,57
MCG,1962,0
MCG,1962,10
MCG,1962,14
MCG,1962,103
MCG,1962,17
MCG,1962,9
MCG,1962,4
MCG,1962,0
MCG,1962,11
MCG,1962,113
MCG,1962,5
MCG,1962,52
MCG,1962,58
MCG,1962,0
MCG,1964,17
MCG,1964,109
MCG,1964,21
MCG,1964,16
MCG,1964,14
MCG,1964,14
MCG,1964,50
MCG,1964,0
MCG,1964,14
MCG,1964,7
MCG,1964,9
MCG,1964,157
MCG,1964,97
MCG,1964,0
MCG,1964,23
MCG,1964,96
MCG,1964,3
MCG,1964,19
MCG,1964,2
MCG,1964,24
MCG,1964,17
MCG,1964,0
MCG,1964,8
MCG,1964,54
MCG,1964,76
MCG,1964,2
MCG,1964,77
MCG,1964,31
MCG,1964,22
MCG,1964,4
MCG,1964,0
MCG,1964,11
MCG,1964,12
MCG,1964,20
MCG,1964,25
MCG,1964,55
MCG,1964,26
MCG,1964,0
MCG,1964,6
MCG,1964,80
MCG,1964,29
MCG,1964,104
MCG,1964,27
MCG,1964,1
MCG,1964,13
MCG,1964,8
MCG,1964,7
MCG,1964,0
MCG,1964,47
MCG,1964,41
MCG,1964,11
MCG,1964,55
MCG,1964,57
MCG,1964,83
MCG,1964,88
MCG,1964,33
MCG,1964,7
MCG,1964,1
MCG,1964,1
MCG,1964,12
MCG,1964,3
MCG,1964,24
MCG,1964,47
MCG,1964,93
MCG,1964,10
MCG,1964,35
MCG,1964,15
MCG,1964,61
MCG,1964,13
MCG,1964,3
MCG,1964,1
MCG,1964,19
MCG,1964,43
MCG,1964,16
MCG,1965,59
MCG,1965,88
MCG,1965,5
MCG,1965,99
MCG,1965,23
MCG,1965,22
MCG,1965,19
MCG,1965,10
MCG,1965,11
MCG,1965,12
MCG,1965,0
MCG,1965,51
MCG,1965,48
MCG,1965,109
MCG,1965,63
MCG,1965,104
MCG,1965,41
MCG,1965,71
MCG,1965,1
MCG,1965,56
MCG,1965,2
MCG,1965,1
MCG,1965,67
MCG,1965,78
MCG,1965,5
MCG,1965,120
MCG,1965,10
MCG,1965,115
MCG,1965,3
MCG,1965,2
MCG,1965,16
MCG,1965,2
MCG,1965,0
MCG,1965,5
MCG,1965,0
MCG,1966,17
MCG,1966,17
MCG,1966,85
MCG,1966,115
MCG,1966,79
MCG,1966,0
MCG,1966,89
MCG,1966,42
MCG,1966,13
MCG,1966,12
MCG,1966,4
MCG,1966,108
MCG,1966,4
MCG,1966,19
MCG,1966,307
MCG,1966,60
MCG,1966,19
MCG,1966,9
MCG,1966,4
MCG,1966,0
MCG,1966,1
MCG,1966,20
MCG,1966,3
MCG,1966,32
MCG,1966,11
MCG,1967,1
MCG,1967,9
MCG,1967,4
MCG,1967,6
MCG,1967,30
MCG,1967,0
MCG,1967,75
MCG,1967,5
MCG,1967,14
MCG,1967,13
MCG,1967,0
MCG,1967,109
MCG,1967,100
MCG,1967,24
MCG,1967,12
MCG,1967,151
MCG,1967,26
MCG,1967,65
MCG,1967,0
MCG,1967,13
MCG,1967,5
MCG,1967,8
MCG,1967,5
MCG,1967,42
MCG,1967,99
MCG,1967,43
MCG,1967,21
MCG,1967,6
MCG,1967,85
MCG,1967,21
MCG,1967,10
MCG,1967,14
MCG,1967,0
MCG,1968,0
MCG,1968,76
MCG,1968,7
MCG,1968,22
MCG,1968,42
MCG,1968,19
MCG,1968,5
MCG,1968,18
MCG,1968,0
MCG,1968,9
MCG,1968,0
MCG,1968,7
MCG,1968,205
MCG,1968,165
MCG,1968,76
MCG,1968,15
MCG,1968,18
MCG,1968,12
MCG,1968,2
MCG,1968,1
MCG,1968,0
MCG,1968,3
MCG,1968,11
MCG,1968,47
MCG,1968,21
MCG,1968,4
MCG,1968,74
MCG,1968,67
MCG,1968,0
MCG,1968,33
MCG,1968,10
MCG,1968,3
MCG,1968,0
MCG,1971,30
MCG,1971,56
MCG,1971,111
MCG,1971,72
MCG,1971,55
MCG,1971,3
MCG,1971,92
MCG,1971,27
MCG,1971,5
MCG,1971,3
MCG,1971,0
MCG,1971,12
MCG,1971,109
MCG,1971,9
MCG,1971,13
MCG,1971,117
MCG,1971,41
MCG,1971,19
MCG,1971,1
MCG,1971,19
MCG,1971,5
MCG,1971,5
MCG,1971,18
MCG,1971,42
MCG,1971,30
MCG,1971,5
MCG,1971,39
MCG,1971,20
MCG,1971,76
MCG,1971,74
MCG,1972,135
MCG,1972,23
MCG,1972,66
MCG,1972,116
MCG,1972,13
MCG,1972,74
MCG,1972,137
MCG,1972,50
MCG,1972,51
MCG,1972,158
MCG,1972,60
MCG,1972,7
MCG,1972,68
MCG,1972,7
MCG,1972,13
MCG,1972,0
MCG,1972,6
MCG,1972,127
MCG,1972,142
MCG,1972,9
MCG,1972,62
MCG,1972,3
MCG,1972,24
MCG,1972,8
MCG,1972,11
MCG,1972,19
MCG,1972,2
MCG,1972,5
MCG,1972,6
MCG,1972,25
MCG,1972,47
MCG,1972,13
MCG,1972,37
MCG,1972,48
MCG,1972,0
MCG,1972,10
MCG,1972,8
MCG,1972,1
MCG,1973,122
MCG,1973,28
MCG,1973,54
MCG,1973,60
MCG,1973,79
MCG,1973,15
MCG,1973,6
MCG,1973,40
MCG,1973,52
MCG,1973,6
MCG,1973,27
MCG,1973,16
MCG,1973,1
MCG,1973,31
MCG,1973,44
MCG,1973,80
MCG,1973,9
MCG,1973,2
MCG,1973,6
MCG,1973,0
MCG,1973,23
MCG,1973,16
MCG,1973,22
MCG,1973,22
MCG,1973,14
MCG,1973,30
MCG,1973,6
MCG,1973,37
MCG,1973,8
MCG,1973,5
MCG,1974,4
MCG,1974,14
MCG,1974,35
MCG,1974,49
MCG,1974,8
MCG,1974,28
MCG,1974,52
MCG,1974,10
MCG,1974,9
MCG,1974,13
MCG,1974,8
MCG,1974,55
MCG,1974,29
MCG,1974,2
MCG,1974,1
MCG,1974,36
MCG,1974,36
MCG,1974,44
MCG,1974,30
MCG,1974,2
MCG,1974,0
MCG,1974,2
MCG,1974,90
MCG,1974,44
MCG,1974,8
MCG,1974,4
MCG,1974,2
MCG,1974,60
MCG,1974,4
MCG,1974,0
MCG,1974,4
MCG,1974,15
MCG,1974,0
MCG,1974,39
MCG,1974,0
MCG,1974,0
MCG,1974,61
MCG,1974,10
MCG,1974,32
MCG,1974,40
MCG,1974,23
MCG,1974,14
MCG,1974,0
MCG,1975,1
MCG,1975,0
MCG,1975,65
MCG,1975,1
MCG,1975,0
MCG,1975,12
MCG,1975,29
MCG,1975,20
MCG,1975,12
MCG,1975,7
MCG,1975,0
MCG,1975,0
MCG,1975,7
MCG,1975,70
MCG,1975,188
MCG,1975,146
MCG,1975,89
MCG,1975,5
MCG,1975,0
MCG,1975,11
MCG,1975,0
MCG,1975,6
MCG,1975,83
MCG,1975,76
MCG,1975,50
MCG,1975,102
MCG,1975,18
MCG,1975,3
MCG,1975,1
MCG,1975,17
MCG,1975,0
MCG,1975,0
MCG,1975,0
MCG,1975,59
MCG,1975,3
MCG,1975,0
MCG,1975,20
MCG,1975,41
MCG,1975,2
MCG,1975,24
MCG,1975,18
MCG,1975,24
MCG,1975,6
MCG,1975,0
MCG,1975,102
MCG,1975,21
MCG,1975,4
MCG,1975,35
MCG,1975,52
MCG,1975,109
MCG,1975,56
MCG,1975,1
MCG,1975,25
MCG,1975,44
MCG,1975,3
MCG,1975,26
MCG,1975,8
MCG,1975,8
MCG,1975,32
MCG,1975,36
MCG,1975,102
MCG,1975,22
MCG,1975,27
MCG,1975,15
MCG,1975,5
MCG,1975,5
MCG,1975,22
MCG,1975,7
MCG,1975,9
MCG,1975,13
MCG,1976,101
MCG,1976,30
MCG,1976,21
MCG,1976,1
MCG,1976,68
MCG,1976,57
MCG,1976,7
MCG,1976,9
MCG,1976,16
MCG,1976,0
MCG,1976,19
MCG,1976,22
MCG,1976,50
MCG,1976,3
MCG,1976,4
MCG,1976,37
MCG,1976,6
MCG,1976,1
MCG,1976,0
MCG,1976,9
MCG,1976,14
MCG,1976,2
MCG,1976,70
MCG,1976,21
MCG,1976,109
MCG,1976,31
MCG,1976,54
MCG,1976,6
MCG,1976,98
MCG,1976,20
MCG,1976,44
MCG,1976,91
MCG,1976,6
MCG,1976,5
MCG,1976,11
MCG,1976,4
MCG,1976,22
MCG,1976,0
MCG,1977,56
MCG,1977,82
MCG,1977,0
MCG,1977,121
MCG,1977,42
MCG,1977,168
MCG,1977,2
MCG,1977,0
MCG,1977,28
MCG,1977,76
MCG,1977,105
MCG,1977,90
MCG,1977,9
MCG,1977,5
MCG,1977,35
MCG,1977,5
MCG,1977,0
MCG,1977,0
MCG,1977,1
MCG,1977,0
MCG,1977,88
MCG,1977,5
MCG,1977,105
MCG,1977,67
MCG,1977,0
MCG,1977,8
MCG,1977,13
MCG,1977,7
MCG,1977,6
MCG,1977,35
MCG,1977,0
MCG,1977,58
MCG,1977,4
MCG,1977,10
MCG,1977,6
MCG,1977,28
MCG,1977,0
MCG,1977,2
MCG,1977,1
MCG,1977,0
MCG,1977,5
MCG,1977,4
MCG,1977,10
MCG,1977,40
MCG,1977,17
MCG,1977,4
MCG,1977,28
MCG,1977,4
MCG,1977,0
MCG,1977,10
MCG,1977,2
MCG,1977,9
MCG,1977,12
MCG,1977,7
MCG,1977,4
MCG,1977,4
MCG,1977,4
MCG,1977,18
MCG,1977,15
MCG,1977,3
MCG,1977,11
MCG,1977,1
MCG,1977,68
MCG,1977,14
MCG,1977,2
MCG,1977,4
MCG,1977,66
MCG,1977,56
MCG,1977,110
MCG,1977,16
MCG,1977,25
MCG,1977,25
MCG,1977,8
MCG,1977,12
MCG,1977,43
MCG,1977,174
MCG,1977,64
MCG,1977,1
MCG,1977,41
MCG,1977,42
MCG,1977,2
MCG,1977,4
MCG,1977,7
MCG,1977,5
MCG,1977,0
MCG,1977,0
MCG,1977,72
MCG,1977,59
MCG,1977,37
MCG,1977,44
MCG,1977,29
MCG,1977,6
MCG,1977,0
MCG,1977,2
MCG,1977,0
MCG,1977,0
MCG,1977,67
MCG,1977,6
MCG,1977,85
MCG,1977,2
MCG,1977,14
MCG,1977,11
MCG,1977,11
MCG,1977,3
MCG,1977,0
MCG,1977,0
MCG,1977,118
MCG,1977,20
MCG,1977,29
MCG,1977,54
MCG,1977,6
MCG,1977,38
MCG,1977,41
MCG,1977,6
MCG,1977,11
MCG,1977,12
MCG,1977,0
MCG,1977,12
MCG,1977,34
MCG,1977,0
MCG,1977,17
MCG,1977,4
MCG,1977,14
MCG,1977,18
MCG,1977,12
MCG,1977,33
MCG,1977,7
MCG,1977,3
MCG,1978,100
MCG,1978,33
MCG,1978,0
MCG,1978,41
MCG,1978,32
MCG,1978,29
MCG,1978,8
MCG,1978,0
MCG,1978,0
MCG,1978,0
MCG,1978,1
MCG,1978,1
MCG,1978,1
MCG,1978,13
MCG,1978,25
MCG,1978,29
MCG,1978,22
MCG,1978,7
MCG,1978,1
MCG,1978,0
MCG,1978,19
MCG,1978,6
MCG,1978,34
MCG,1978,21
MCG,1978,48
MCG,1978,16
MCG,1978,20
MCG,1978,0
MCG,1978,10
MCG,1978,1
MCG,1978,6
MCG,1978,0
MCG,1978,0
MCG,1978,38
MCG,1978,0
MCG,1978,2
MCG,1978,40
MCG,1978,49
MCG,1978,10
MCG,1978,1
MCG,1978,5
MCG,1978,7
MCG,1978,3
MCG,1978,0
MCG,1979,1
MCG,1979,14
MCG,1979,11
MCG,1979,19
MCG,1979,9
MCG,1979,36
MCG,1979,13
MCG,1979,33
MCG,1979,35
MCG,1979,0
MCG,1979,5
MCG,1979,5
MCG,1979,3
MCG,1979,20
MCG,1979,25
MCG,1979,19
MCG,1979,43
MCG,1979,10
MCG,1979,9
MCG,1979,9
MCG,1979,9
MCG,1979,0
MCG,1979,108
MCG,1979,14
MCG,1979,59
MCG,1979,16
MCG,1979,44
MCG,1979,28
MCG,1979,28
MCG,1979,28
MCG,1979,1
MCG,1979,8
MCG,1979,15
MCG,1979,62
MCG,1979,105
MCG,1979,8
MCG,1979,84
MCG,1979,0
MCG,1979,0
MCG,1979,1
MCG,1979,0
MCG,1979,0
MCG,1979,0
MCG,1979,40
MCG,1979,16
MCG,1979,17
MCG,1979,19
MCG,1979,4
MCG,1979,10
MCG,1979,0
MCG,1979,12
MCG,1979,7
MCG,1979,14
MCG,1979,0
MCG,1979,48
MCG,1979,29
MCG,1979,96
MCG,1979,39
MCG,1979,26
MCG,1979,40
MCG,1979,24
MCG,1979,54
MCG,1979,29
MCG,1979,1
MCG,1979,0
MCG,1979,24
MCG,1979,69
MCG,1979,15
MCG,1979,22
MCG,1979,70
MCG,1979,7
MCG,1979,7
MCG,1979,0
MCG,1979,17
MCG,1979,11
MCG,1979,0
MCG,1979,9
MCG,1979,9
MCG,1980,99
MCG,1980,44
MCG,1980,25
MCG,1980,0
MCG,1980,1
MCG,1980,8
MCG,1980,60
MCG,1980,23
MCG,1980,3
MCG,1980,22
MCG,1980,4
MCG,1980,33
MCG,1980,74
MCG,1980,75
MCG,1980,15
MCG,1980,63
MCG,1980,114
MCG,1980,17
MCG,1980,8
MCG,1980,19
MCG,1980,25
MCG,1980,1
MCG,1980,51
MCG,1980,7
MCG,1980,3
MCG,1980,11
MCG,1980,2
MCG,1980,10
MCG,1980,119
MCG,1980,32
MCG,1980,0
MCG,1980,12
MCG,1980,2
MCG,1980,2
MCG,1980,25
MCG,1980,26
MCG,1980,40
MCG,1980,0
MCG,1980,13
MCG,1980,42
MCG,1980,51
MCG,1980,45
MCG,1980,107
MCG,1980,1
MCG,1980,27
MCG,1980,0
MCG,1980,0
MCG,1980,6
MCG,1980,4
MCG,1980,21
MCG,1980,65
MCG,1980,56
MCG,1980,49
MCG,1980,55
MCG,1980,0
MCG,1980,4
MCG,1980,9
MCG,1980,18
MCG,1980,1
MCG,1980,21
MCG,1980,16
MCG,1980,78
MCG,1980,30
MCG,1980,9
MCG,1980,2
MCG,1980,0
MCG,1980,8
MCG,1980,12
MCG,1980,0
MCG,1980,0
MCG,1980,44
MCG,1980,25
MCG,1980,20
MCG,1980,1
MCG,1980,3
MCG,1980,10
MCG,1980,7
MCG,1980,5
MCG,1981,10
MCG,1981,0
MCG,1981,12
MCG,1981,114
MCG,1981,23
MCG,1981,4
MCG,1981,5
MCG,1981,25
MCG,1981,0
MCG,1981,20
MCG,1981,0
MCG,1981,16
MCG,1981,10
MCG,1981,76
MCG,1981,24
MCG,1981,124
MCG,1981,78
MCG,1981,45
MCG,1981,0
MCG,1981,19
MCG,1981,3
MCG,1981,1
MCG,1981,70
MCG,1981,85
MCG,1981,41
MCG,1981,30
MCG,1981,36
MCG,1981,9
MCG,1981,9
MCG,1981,0
MCG,1981,11
MCG,1981,7
MCG,1981,3
MCG,1981,10
MCG,1981,0
MCG,1981,16
MCG,1981,7
MCG,1981,9
MCG,1981,18
MCG,1981,3
MCG,1981,4
MCG,1981,6
MCG,1981,0
MCG,1981,95
MCG,1981,17
MCG,1981,74
MCG,1981,62
MCG,1981,90
MCG,1981,50
MCG,1981,70
MCG,1981,0
MCG,1981,8
MCG,1981,16
MCG,1981,35
MCG,1981,100
MCG,1981,22
MCG,1981,7
MCG,1981,34
MCG,1981,26
MCG,1981,31
MCG,1981,20
MCG,1981,1
MCG,1981,3
MCG,1981,1
MCG,1981,52
MCG,1981,1
MCG,1981,0
MCG,1981,1
MCG,1981,11
MCG,1981,13
MCG,1981,21
MCG,1981,0
MCG,1981,4
MCG,1981,17
MCG,1981,4
MCG,1981,4
MCG,1981,3
MCG,1981,0
MCG,1981,4
MCG,1981,100
MCG,1981,17
MCG,1981,21
MCG,1981,21
MCG,1981,1
MCG,1981,2
MCG,1981,10
MCG,1981,1
MCG,1981,1
MCG,1981,0
MCG,1981,2
MCG,1981,29
MCG,1981,55
MCG,1981,41
MCG,1981,32
MCG,1981,18
MCG,1981,2
MCG,1981,7
MCG,1981,64
MCG,1981,46
MCG,1981,6
MCG,1981,66
MCG,1981,8
MCG,1981,2
MCG,1981,2
MCG,1981,13
MCG,1981,0
MCG,1981,0
MCG,1981,1
MCG,1981,28
MCG,1981,0
MCG,1981,0
MCG,1981,19
MCG,1981,24
MCG,1981,43
MCG,1981,10
MCG,1981,10
MCG,1981,7
MCG,1981,0
MCG,1981,0
MCG,1982,10
MCG,1982,4
MCG,1982,89
MCG,1982,18
MCG,1982,83
MCG,1982,27
MCG,1982,10
MCG,1982,9
MCG,1982,1
MCG,1982,6
MCG,1982,3
MCG,1982,47
MCG,1982,21
MCG,1982,0
MCG,1982,66
MCG,1982,2
MCG,1982,53
MCG,1982,53
MCG,1982,9
MCG,1982,0
MCG,1982,8
MCG,1982,1
MCG,1982,26
MCG,1982,65
MCG,1982,0
MCG,1982,3
MCG,1982,26
MCG,1982,46
MCG,1982,14
MCG,1982,42
MCG,1982,37
MCG,1982,8
MCG,1982,10
MCG,1982,14
MCG,1982,31
MCG,1982,2
MCG,1982,48
MCG,1982,68
MCG,1982,62
MCG,1982,13
MCG,1982,0
MCG,1982,7
MCG,1982,4
MCG,1982,21
MCG,1983,152
MCG,1983,7
MCG,1983,23
MCG,1983,27
MCG,1983,44
MCG,1983,35
MCG,1983,83
MCG,1983,22
MCG,1983,45
MCG,1983,6
MCG,1983,7
MCG,1983,11
MCG,1983,35
MCG,1983,268
MCG,1983,94
MCG,1983,32
MCG,1983,5
MCG,1983,0
MCG,1983,75
MCG,1983,0
MCG,1983,4
MCG,1983,2
MCG,1983,3
MCG,1983,35
MCG,1983,9
MCG,1983,11
MCG,1983,12
MCG,1983,50
MCG,1983,72
MCG,1983,14
MCG,1983,11
MCG,1984,10
MCG,1984,13
MCG,1984,51
MCG,1984,68
MCG,1984,208
MCG,1984,0
MCG,1984,19
MCG,1984,55
MCG,1984,5
MCG,1984,8
MCG,1984,18
MCG,1984,70
MCG,1984,12
MCG,1984,90
MCG,1984,0
MCG,1984,35
MCG,1984,5
MCG,1984,0
MCG,1984,22
MCG,1984,8
MCG,1984,0
MCG,1984,19
MCG,1984,1
MCG,1984,63
MCG,1984,3
MCG,1984,18
MCG,1984,0
MCG,1984,49
MCG,1984,34
MCG,1984,5
MCG,1984,113
MCG,1984,0
MCG,1984,0
MCG,1984,41
MCG,1984,2
MCG,1984,17
MCG,1984,3
MCG,1984,0
MCG,1985,7
MCG,1985,14
MCG,1985,30
MCG,1985,11
MCG,1985,42
MCG,1985,13
MCG,1985,100
MCG,1985,28
MCG,1985,1
MCG,1985,1
MCG,1985,4
MCG,1985,6
MCG,1985,86
MCG,1985,45
MCG,1985,75
MCG,1985,37
MCG,1985,49
MCG,1985,55
MCG,1985,0
MCG,1985,35
MCG,1985,15
MCG,1985,6
MCG,1985,19
MCG,1985,19
MCG,1985,163
MCG,1985,0
MCG,1985,5
MCG,1985,16
MCG,1985,13
MCG,1985,20
MCG,1985,2
MCG,1985,13
MCG,1985,10
MCG,1985,8
MCG,1985,38
MCG,1985,3
MCG,1985,1
MCG,1986,17
MCG,1986,7
MCG,1986,59
MCG,1986,15
MCG,1986,10
MCG,1986,14
MCG,1986,0
MCG,1986,5
MCG,1986,0
MCG,1986,2
MCG,1986,2
MCG,1986,112
MCG,1986,21
MCG,1986,40
MCG,1986,43
MCG,1986,7
MCG,1986,29
MCG,1986,3
MCG,1986,7
MCG,1986,22
MCG,1986,19
MCG,1986,21
MCG,1986,60
MCG,1986,8
MCG,1986,21
MCG,1986,34
MCG,1986,49
MCG,1986,0
MCG,1986,6
MCG,1986,1
MCG,1986,1
MCG,1986,8
MCG,1986,0
MCG,1987,7
MCG,1987,99
MCG,1987,40
MCG,1987,82
MCG,1987,6
MCG,1987,0
MCG,1987,9
MCG,1987,11
MCG,1987,44
MCG,1987,0
MCG,1987,6
MCG,1987,10
MCG,1987,13
MCG,1987,4
MCG,1987,31
MCG,1987,31
MCG,1987,55
MCG,1987,90
MCG,1987,21
MCG,1987,50
MCG,1987,33
MCG,1987,0
MCG,1987,27
MCG,1987,43
MCG,1987,20
MCG,1987,79
MCG,1987,25
MCG,1987,38
MCG,1987,29
MCG,1987,1
MCG,1987,12
MCG,1987,0
MCG,1987,1
MCG,1987,54
MCG,1987,23
MCG,1987,8
MCG,1987,43
MCG,1987,39
MCG,1987,10
MCG,1987,20
MCG,1987,4
MCG,1987,3
MCG,1987,10
MCG,1987,2
MCG,1988,49
MCG,1988,17
MCG,1988,26
MCG,1988,38
MCG,1988,12
MCG,1988,10
MCG,1988,26
MCG,1988,7
MCG,1988,44
MCG,1988,30
MCG,1988,13
MCG,1988,23
MCG,1988,36
MCG,1988,28
MCG,1988,12
MCG,1988,0
MCG,1988,42
MCG,1988,4
MCG,1988,14
MCG,1988,28
MCG,1988,21
MCG,1988,3
MCG,1988,36
MCG,1988,23
MCG,1988,122
MCG,1988,4
MCG,1988,46
MCG,1988,63
MCG,1988,19
MCG,1988,5
MCG,1988,6
MCG,1988,17
